Probeset	"Mix A (0% tumor, 0% noise)"	"Mix B (0% tumor, 0% noise)"	"Mix C (0% tumor, 0% noise)"	"Mix D (0% tumor, 0% noise)"	"Mix A (30% tumor, 0% noise)"	"Mix B (30% tumor, 0% noise)"	"Mix C (30% tumor, 0% noise)"	"Mix D (30% tumor, 0% noise)"	"Mix A (60% tumor, 0% noise)"	"Mix B (60% tumor, 0% noise)"	"Mix C (60% tumor, 0% noise)"	"Mix D (60% tumor, 0% noise)"	"Mix A (90% tumor, 0% noise)"	"Mix B (90% tumor, 0% noise)"	"Mix C (90% tumor, 0% noise)"	"Mix D (90% tumor, 0% noise)"	"Mix A (0% tumor, 30% noise)"	"Mix B (0% tumor, 30% noise)"	"Mix C (0% tumor, 30% noise)"	"Mix D (0% tumor, 30% noise)"	"Mix A (30% tumor, 30% noise)"	"Mix B (30% tumor, 30% noise)"	"Mix C (30% tumor, 30% noise)"	"Mix D (30% tumor, 30% noise)"	"Mix A (60% tumor, 30% noise)"	"Mix B (60% tumor, 30% noise)"	"Mix C (60% tumor, 30% noise)"	"Mix D (60% tumor, 30% noise)"	"Mix A (90% tumor, 30% noise)"	"Mix B (90% tumor, 30% noise)"	"Mix C (90% tumor, 30% noise)"	"Mix D (90% tumor, 30% noise)"	"Mix A (0% tumor, 60% noise)"	"Mix B (0% tumor, 60% noise)"	"Mix C (0% tumor, 60% noise)"	"Mix D (0% tumor, 60% noise)"	"Mix A (30% tumor, 60% noise)"	"Mix B (30% tumor, 60% noise)"	"Mix C (30% tumor, 60% noise)"	"Mix D (30% tumor, 60% noise)"	"Mix A (60% tumor, 60% noise)"	"Mix B (60% tumor, 60% noise)"	"Mix C (60% tumor, 60% noise)"	"Mix D (60% tumor, 60% noise)"	"Mix A (90% tumor, 60% noise)"	"Mix B (90% tumor, 60% noise)"	"Mix C (90% tumor, 60% noise)"	"Mix D (90% tumor, 60% noise)"	"Mix A (0% tumor, 90% noise)"	"Mix B (0% tumor, 90% noise)"	"Mix C (0% tumor, 90% noise)"	"Mix D (0% tumor, 90% noise)"	"Mix A (30% tumor, 90% noise)"	"Mix B (30% tumor, 90% noise)"	"Mix C (30% tumor, 90% noise)"	"Mix D (30% tumor, 90% noise)"	"Mix A (60% tumor, 90% noise)"	"Mix B (60% tumor, 90% noise)"	"Mix C (60% tumor, 90% noise)"	"Mix D (60% tumor, 90% noise)"	"Mix A (90% tumor, 90% noise)"	"Mix B (90% tumor, 90% noise)"	"Mix C (90% tumor, 90% noise)"	"Mix D (90% tumor, 90% noise)"
1559827_at	473.4226364	285.3626947	441.0696892	393.2057342	476.6412521	344.9992929	453.994189	420.4894206	479.8598677	404.635891	466.9186889	447.7731069	483.0784834	464.2724892	479.8431887	475.0567932	472.4848348	284.4007245	442.6298776	392.2231203	502.4159269	357.6338508	453.1706976	422.5814512	538.6060725	403.9714552	466.2257713	447.0557892	484.9887259	470.2911135	479.9833878	477.4570832	475.6781852	285.7958213	5808.452556	392.2068281	475.6412661	1117.597677	453.0151757	424.5361474	478.9553591	404.4808723	466.1590054	447.0131152	613.1646711	463.2742726	491.040796	474.0596498	1286.285401	284.3626999	440.0702382	392.2432763	475.6661465	362.2453408	453.0297279	2910.965039	478.8598677	451.0100516	466.1071921	446.7794624	4109.2515	5084.475413	288804.5428	474.0573444
1562054_at	10.14419135	124.9407886	210.0913583	129.8325934	13.57681274	93.93443083	153.5398296	97.35869418	17.00943412	62.92807303	96.98830088	64.88479494	20.4420555	31.92171523	40.43677219	32.4108957	10.40548945	125.2248466	209.4415949	129.1000364	12.6086456	102.4026654	189.1888278	96.38622247	17.41191778	62.01836064	107.7621842	64.92230059	19.65578266	31.26591075	43.25932666	44.40074149	9.348512013	9653.367912	214.1344405	129.2479281	12.59703775	92.93741222	152.6840501	96.36139518	18.32056564	61.93249116	107.7029415	63.88479501	19.46661796	33.66467322	39.43682038	58.68005373	9.144238793	123.9533042	209.0940184	569.6985348	165.3016762	92.93623772	152.5405185	96.37814938	18.89068167	31641.13322	825.6234629	83.54438951	33.69187309	31.19819173	1422.168362	31.41116086
1562484_at	391.142764	186.4206681	368.0804681	307.1019226	277.9764332	134.6709661	261.8328261	219.1478442	164.8101024	82.92126412	155.5851841	131.1937659	51.64377169	31.17156211	49.33754211	43.23968755	391.835202	196.0767757	367.4626166	306.3908378	277.2183487	207.8025104	271.4299798	218.2367171	164.9759785	82.29554171	155.485548	130.647477	52.52517955	31.23829746	51.04490502	115.3313581	392.8344736	190.2992754	389.4795193	318.5980415	278.3597232	134.8388508	265.92644	218.1529044	163.8106083	82.28185314	164.3628342	227.5281634	50.6441544	30.88029872	49.06010316	42.54561766	392.1005971	185.6592586	367.1684556	306.8846174	277.0733026	133.67103	260.8328672	643.4710013	163.81015	129.4242531	154.7131222	130.3682238	50.64377712	40.86884322	48.33866744	50.42080649
1565162_s_at	3019.621793	2870.4349	5056.083971	4507.145078	3671.006106	3566.575281	5096.52963	4712.272405	4322.390419	4262.715662	5136.97529	4917.399733	4973.774732	4958.856042	5177.420949	5122.52706	3019.299394	2869.57106	5055.093749	4534.547971	3670.539929	3566.468401	5111.764448	4764.57372	4321.516427	4264.917735	5144.652422	4917.807521	4972.838867	5227.743772	5193.586435	5129.856027	3028.229023	3560.14052	302556.1079	4506.145083	3670.21815	3587.59199	5160.037406	4711.276415	4326.134574	4274.746667	5136.668843	19697.6645	4972.827735	4959.280923	5177.779814	5121.798919	3019.768086	2957.070542	5055.97354	4506.349947	3670.006108	5366.260806	5095.529808	4711.757118	4322.136995	5006.027592	5139.76475	5102.719557	4972.788931	39236.66587	5176.422446	5123.071254
1565627_a_at	494.3901358	744.3724917	473.5423402	733.5385543	351.3404756	526.3281247	336.7470186	518.7443685	208.2908153	308.2837577	199.9516971	303.9501827	65.24115506	90.23939064	63.1563755	89.15599691	493.5649768	743.854544	472.6304617	732.612437	350.7194043	548.0042224	345.9146426	586.5404827	207.3531682	339.4451291	199.5676659	307.0412797	64.70908674	89.25786884	62.16707675	102.9500085	494.6820491	1049.829599	472.7485467	735.3028425	350.3690362	525.4583617	342.8246575	521.8378916	207.6041958	343.4450904	198.9518807	302.9530774	188.1628347	95.75391455	98.98418122	129.4147412	493.3901434	743.4520816	472.5796794	732.5405105	2348.577301	1932985.397	336.5603722	518.0086949	207.2908174	93805.70735	209.3847212	302.9502571	32632.37547	477.8147223	4928.855873	134.4710827
1568751_at	24.5431713	113.136219	25.43255217	65.32647855	19.85301308	81.86814646	20.47557969	48.40132815	15.16285486	50.60007393	15.51860721	31.47617776	10.47269664	19.33200141	10.56163473	14.55102737	23.68173004	117.0540978	25.75451444	67.53751438	41.29160491	81.01110071	26.59473668	56.26227848	14.17117619	49.60019213	17.13470208	31.11725866	9.817020047	18.74346499	11.79109302	13.75832709	23.549179	112.137276	81.63626668	99.63541661	18.85424398	20326.27325	61.22859849	47.42424801	3242.248701	50.3910861	20.22160479	33.46920845	12.65127903	33.43072914	9.57216674	67.84906448	23.54339377	288.1384181	26.88048515	80.09354674	18.8729306	94.04981341	19.52720965	47.40132864	15.71261089	50.40697825	14.52071377	30.47625376	98395.7215	330.6917154	9.565983287	14.12070087
1568752_s_at	1264.801217	3798.180204	869.9498512	2080.880882	886.3451531	2659.710444	609.9491974	1457.600919	507.8890897	1521.240685	349.9485435	834.3209558	129.4330262	382.770925	89.94788968	211.0409928	1563.413539	3797.652431	869.0418186	2080.551654	885.4887438	2660.644172	610.6218937	1457.032969	530.9051773	1520.327809	349.136642	834.6032871	128.5703399	383.4981811	89.15475962	211.3774203	1263.802502	3809.811223	871.0924399	2081.792946	885.3487229	2671.667048	722.5781611	1483.225627	506.8954448	1614.953945	483.9383664	1201.703079	128.5890591	381.8016884	88.98241479	210.064193	4735.185364	96358.39076	869.0486491	2079.880906	885.5114151	2658.710445	608.9507356	1456.605644	506.8892819	1520.762112	352.5828777	834.2276333	102259.947	2435294.67	244.6843878	210.0409934
1569034_a_at	127.4964914	289.3138735	90.89076908	139.1839498	93.07113919	206.3433067	67.44713356	101.25236	58.64578698	123.3727398	44.00349805	63.32077032	24.22043477	40.40217298	20.55986253	25.3891806	139.7388951	363.6341617	90.86049804	150.3977428	92.21604881	205.5901697	66.45654537	100.4659827	57.6919333	122.5041996	43.08545641	71.22333546	27.12154797	40.55817348	20.34751125	33.57638565	149.3826392	288.3139141	122.8493255	1513.299579	92.07115247	205.3435058	127.22787	100.2908478	59.69329071	122.3776722	44.13113619	62.4095532	23.39840282	39.40248266	21.99374843	25.15368422	1497.393453	419.2305229	89.89097279	319123.8319	696308.1092	205.3438954	68.11595894	100.2523608	142.2110297	124.4292767	518.8649904	15388.35634	5175.255472	40.64055826	19.55986257	24.39726537
1569040_s_at	167.0663036	400.1825534	80.20942913	124.7886295	120.3651395	283.5465144	59.56532742	90.77076765	73.66397547	166.9104754	38.9212257	56.75290583	26.96281142	50.2744364	18.27712398	22.73504401	166.2166879	399.8493765	82.29635615	123.8317831	119.8328863	282.6381907	58.81458516	98.08905335	74.35143911	165.9989636	883.0201366	56.019373	25.97853658	50.7314669	103.2988366	22.73736337	166.105338	399.3411705	248.9597259	129.6241512	190.4946268	289.7368354	59.13725381	116.7585112	72.66443179	478.5323412	37.92181739	57.69789845	306.9927753	350.2309082	2720.967747	57.98331249	439.5660914	399.1839282	79.22534345	254.0421923	119.3657302	284.5548522	16355.33364	108.1134447	72.66397607	264.3789323	445.412292	55.88171457	29.15494892	49.35080569	17.27853446	429.4231744
1569454_a_at	321.1839584	614.5233884	633.8101757	207.3978391	239.9935186	445.3311195	458.8318706	160.3432351	158.8030787	276.1388507	283.8535656	113.288631	77.61263885	106.9465818	108.8752606	66.23402692	435.5035759	615.2067076	652.5102762	210.4862408	239.2295535	447.7259464	457.8820028	161.8634538	158.1364321	276.1192871	283.3627609	147.0393529	81.14305085	116.1437491	107.9808988	65.3444215	320.2301408	619.56291	656.8610985	235.7269748	239.0062176	444.3311379	458.8047651	159.4304088	162.2175753	277.7315034	373.1476482	11129.3604	92.67149306	105.9593606	107.878729	65.23479025	328.4067812	614.4881775	634.989065	222.877693	238.99356	444.3332274	23192.29606	159.3447241	157.8119791	275.1529306	282.8536204	112.2900766	76.61287176	106.0334378	107.8752779	538.9288387
1569886_a_at	710.6056553	242.1414003	145.8028563	103.863707	503.2555397	175.3305612	107.8935804	78.5361759	295.9054241	108.5197221	69.98430451	53.20864479	88.55530852	41.70888302	32.07502862	27.88111369	709.9145566	242.0478134	145.4382866	102.8848078	507.3404334	174.7356789	109.7056881	104.3656741	294.9522001	107.9391432	89.33725717	225.4652319	87.71659771	41.05171894	38.49291378	30.84771077	709.8555553	248.0569548	234.6089084	105.9142421	641.3963726	175.2240015	111.7861847	1600.274332	296.2479114	107.9809787	188.3315248	52.23988455	87.5783853	40.72089591	31.07566303	11889.98454	709.6933952	241.1414191	821.8025271	102.8638212	10040.67298	174.4556671	106.9235115	77.53617642	329.5092399	107.5370593	68.98658217	833.9710777	87.55532642	41.13717594	31.09725141	4065.647061
1569969_a_at	396.4172442	1333.350009	2729.40649	1546.54882	283.7937767	939.6467124	1916.886249	1088.88588	171.1703092	545.9434153	1104.366008	631.2229396	58.54684164	152.2401182	291.8457663	173.5599992	395.4333191	1332.544577	2728.598377	1545.579359	283.1658258	938.9396032	1916.29966	1088.765075	170.4235837	545.6110489	1164.926901	631.5871958	57.57841744	151.6836521	295.4221307	172.9626319	396.56313	1344.842421	2728.407575	1545.551827	283.4411944	1003.7515	1992.993435	1088.569828	278.1650642	544.9973126	1281.291503	630.5345501	524.1473336	370.1822628	1906.826694	172.5658022	395.4271246	1621.445196	2728.408329	1546.187221	285.5206506	938.6467126	1915.892859	1088.061719	699.8610602	4218.375806	2599.626187	102027.3978	57.94104071	151.2689857	3352.606449	173.1652515
200660_at	5551.087915	2071.463484	4639.250047	4847.55857	4665.658726	2229.921624	4027.372218	4173.188184	3780.229537	2388.379764	3415.494389	3498.817799	2894.800348	2546.837905	2803.616561	2824.447413	5550.097439	2070.585536	4640.729444	4846.572342	4665.677075	2244.546133	4027.345344	4172.527085	3779.276447	2397.838709	3414.622386	3534.872099	2896.750351	2545.857835	2830.03969	2846.932855	5550.124141	2070.46474	4638.253731	5255.312123	5392.824058	2228.9465	4046.08735	4172.203679	3779.240356	14592.32199	3414.495126	3505.137399	4465.187051	2547.090621	2820.672728	2827.442985	5558.614543	2232.784007	4638.277001	4847.628546	4664.658732	2228.921664	4362.92143	4172.196093	3780.449685	2440.485555	3414.49517	3500.725551	2893.801417	9035.739348	2802.616563	2823.447417
200907_s_at	376.706524	459.3572728	159.2890389	305.5504618	1386.369842	1444.225367	1234.177603	1336.560599	2396.033161	2429.09346	2309.066167	2367.570736	3405.696479	3413.961554	3383.954731	3398.580873	380.4408228	511.1221517	166.4847775	338.3367719	1385.596776	1443.278071	1251.943209	1340.16133	2396.860919	2428.673058	2308.998118	2366.602715	3404.890534	3415.228459	3418.939913	3406.520884	425.9999108	6516.883773	158.294236	304.9068432	1385.370612	1444.062377	1252.273961	1336.13238	2395.042822	2434.80515	4700.456934	2376.614286	3404.806735	3414.580767	3391.567628	3484.011905	1022.373292	458.3572819	174.0504938	389.0075262	1408.791231	1443.225798	1233.187809	1686.414483	2395.226368	62601.74336	5134.950004	2368.741834	82686.34287	3421.163396	3382.955675	6320.717691
200951_s_at	176.4104757	480.3269688	1381.971805	683.3944553	125.4607789	338.202324	969.3537093	480.3495646	74.51108205	196.0776793	556.7356137	277.3046739	23.56138522	53.95303453	144.1175181	74.25978318	377.4132898	479.9288509	1394.430106	684.955576	992.4189763	337.2702668	1033.074812	516.8406979	73.65587758	195.2283982	555.8539323	276.340345	24.57642608	58.12233711	145.9755346	76.28738522	175.4296818	479.3334301	1381.966036	683.6881252	124.5696397	337.2126918	6521.378456	479.3495808	139.84188	195.0921051	555.7695594	277.0700345	22.62808464	52.95340157	170.9602708	73.28784919	12469.15431	543.6920729	1381.115041	682.394478	145.5105175	337.2026418	1290.883695	490.192235	20841.26947	196.498887	555.7427777	276.3058203	22.56138692	52.9530352	143.125383	1516.955386
200953_s_at	1256.091872	3836.862035	6372.289276	3725.74384	891.3175446	2697.856659	4472.655727	2620.073922	526.543217	1558.851282	2573.022179	1514.404004	161.7688894	419.8459057	673.3886298	408.7340862	1255.514858	3838.195591	6384.420094	3729.260219	891.5309916	3600.515622	4472.099571	2619.211603	525.8503768	1561.755644	2573.623534	1513.999637	173.7374313	506.8218233	672.4284023	407.9748866	3517.121624	3841.230498	6427.743344	4600.185642	890.3365049	2705.811628	4471.690502	2621.547453	525.5451967	1557.865501	2573.259979	1513.407158	160.8919169	418.8659018	2182.015066	408.7822256	1255.181151	3835.867813	6374.324044	3725.049048	890.317548	2697.415161	4472.51726	2619.203179	42318.53263	1557.883799	2572.829544	1513.463177	162.4624788	418.8462521	834.5339111	407.7627586
201058_s_at	479.9717193	304.2513126	507.1343141	534.3868224	489.1379227	366.133638	508.1517391	527.2284949	498.3041262	428.0159635	509.1691641	520.0701674	507.4703296	489.8982889	510.1865891	512.9118399	478.9732785	303.8777443	516.0265449	534.9929132	488.6259417	366.7816382	526.2642088	526.2884077	497.345898	842.0718748	508.212081	519.9769082	508.3997523	489.291405	511.7055717	527.5126821	546.5631364	303.7346956	518.9829259	538.0509224	11799.5134	1624.102141	574.4203083	526.6279136	503.9180245	427.0159833	512.3127326	524.7476493	506.6231077	490.1514095	509.5567237	518.8232171	478.9717437	100987.4485	8473589.747	533.3881319	490.5378258	365.1336848	507.1548012	526.2311502	497.4030783	427.0161708	1381563.188	519.0708778	58944.10392	488.9718347	509.1992876	515.7531977
201105_at	15755.28148	11263.75588	21450.73024	17528.60212	15653.26679	12509.19887	19640.08092	16894.59124	15551.2521	13754.64186	17829.4316	16260.58036	15449.23741	15000.08485	16018.78229	15626.56948	15754.28846	11264.7506	21455.01566	17528.07502	15652.30471	12656.91343	19639.72702	16893.69965	15573.24878	13853.70036	17828.68753	16261.22351	15527.23988	15071.6245	16018.22729	15630.99894	15755.68005	11264.39626	971097.9794	17527.64353	16467.55963	12508.20177	19641.42456	17021.20202	15629.93003	13900.77774	45284.45743	16259.58042	15448.2484	15014.61047	16017.7823	15625.63805	16158.31738	11263.34973	22850.52327	17527.78061	20667.32363	12508.6105	19640.54283	16904.7709	15863.32104	13753.73035	17828.86476	16259.58096	15448.2544	14999.08689	74819.28106	15625.91035
201117_s_at	139.9885374	96.16794968	132.8333102	138.252308	1994.927504	1964.253093	1989.918845	1993.712144	3849.866471	3832.338236	3847.004381	3849.17198	5704.805439	5700.42338	5704.089916	5704.631816	141.9215379	95.85967668	132.3306464	169.936377	1994.930801	1963.946063	1990.100102	1994.098081	3854.419968	3844.022329	3846.036352	3848.578335	5704.273442	5706.408535	5707.852758	5795.663232	139.5281721	812849.9192	131.9477213	137.5187891	1993.958703	1963.377882	1988.930548	2007.645223	3853.765291	3831.535412	3855.857575	3848.437853	5703.81763	5806.509391	6670.357874	5709.324414	138.9886541	95.16796913	131.8466644	185.4461194	2038.725398	2608.975163	1988.923866	1992.71223	3848.866492	3831.341913	3846.018217	3977.431684	5704.970693	17512.69059	6580.577532	5703.659515
201131_s_at	9.572578399	382.2660433	165.7938727	167.7366497	1911.480116	2172.365542	2020.835022	2022.194966	3813.387654	3962.46504	3875.876172	3876.653283	5715.295192	5752.564539	5730.917322	5731.1116	137.6615404	381.3852194	164.9936844	168.637999	1910.501388	2175.231386	2021.972604	2021.222006	3812.408193	3961.996567	3878.89149	3890.339864	5714.688486	5752.770121	5736.712933	5730.379164	8.654474826	385.0908917	1067.67685	166.7389119	1926.688885	2229.59986	2053.728634	2040.24034	3817.449487	4104.527147	3968.093529	671381.8609	5715.582913	5988.036606	5730.424174	5730.120078	490.5977739	381.2839219	164.7974927	169.2855282	1910.484524	2180.812703	2025.046328	2024.191084	3818.927239	3961.79821	3874.92965	3875.653391	5714.405618	5810.907486	7841.151925	5730.113273
201137_s_at	5991.70429	13648.23214	6936.911957	9105.892775	4330.221401	9689.790893	4991.866768	6510.15334	2668.738512	5731.34965	3046.821578	3914.413906	1007.255622	1772.908407	1101.776389	1318.674471	5991.251059	13647.74881	6941.009344	9106.950556	4329.545153	9688.923598	5004.41893	6509.177171	2671.870511	5730.491184	3047.623873	3915.833052	1007.58018	1772.179234	1101.666966	1318.609111	6012.396087	13647.23326	6955.04127	9105.119667	4384.987896	9688.89983	4991.625889	6509.153344	2667.879298	5731.447182	3045.865111	3913.428107	1019.852028	1805.868128	1110.886335	1317.674549	5991.74152	13861.35808	33399.61041	9106.314643	4330.379721	27848.58794	259868.0146	6533.903133	2667.738652	5730.353152	3198.628267	41471.92534	1006.279849	16670.37535	1100.776413	248513.0157
201162_at	3028.734777	1226.313817	2744.662244	3136.511426	2124.902801	863.2081291	1926.052028	2200.346455	1221.070825	500.102441	1107.441812	1264.181485	317.2388489	136.9967529	288.8315956	328.0165138	3027.826736	1225.84236	2745.296863	8701.485028	2127.639919	864.7045302	1925.622053	2200.870097	1226.466027	499.5958757	1106.790845	1291.473502	319.023618	136.0013374	290.1848637	327.5418768	3044.832969	1246.041013	2752.588711	3135.616129	2123.905743	863.4805906	1930.921628	2199.458698	1427.294271	503.4297344	1106.477988	1289.874757	316.2443102	143.3016492	288.4278721	327.0249662	3027.734792	1314.656257	2744.564584	3135.511534	2123.917699	862.2081828	2307.549592	2200.31815	1220.070826	534.0782923	593747.8942	1263.182493	316.2395349	137.2180082	424018.6007	491.2276576
201163_s_at	4867.884011	3126.452484	4545.150197	5078.261579	3414.609217	2195.607148	3188.695547	3561.873514	1961.334423	1264.761812	1832.240897	2045.48545	508.0596285	333.9164758	475.7862471	529.0973853	4880.302087	3142.436179	4564.002876	5109.13751	3417.566201	2194.614558	3225.079378	3560.887889	1961.292481	1263.785629	1831.406244	2054.208858	507.630337	335.5686564	475.280674	528.4662814	4869.288377	3125.763213	4715.799096	5709.255835	3413.61402	17952.27664	3188.10719	3561.240374	1960.562478	1263.967068	1831.556454	2416.057255	507.280192	546.0000279	519.0441691	538.2280116	4867.204656	43959434.07	4545.544811	81084364.33	4307.080128	2362.44124	3187.698542	3560.873518	1960.335807	13353.964	1831.244595	2113.316039	510.4300132	499498943.7	546.0574182	615.3028672
201169_s_at	126.179261	242.8699445	290.2423872	185.7600943	226.2516636	307.9351421	341.095852	267.958247	326.3240663	373.0003397	391.9493168	350.1563996	426.3964689	438.0655373	442.8027816	432.3545523	125.2156814	241.9262141	289.2456827	184.8459128	225.6985994	309.3718157	426.7051386	269.3562652	325.5121528	378.3139878	390.9885112	351.9588878	433.1253924	438.1700748	443.0015177	469.9969981	129.9373648	241.9887388	5176.2554	184.7615318	225.2581311	313.9951384	895.8973318	279.0203093	325.819788	424.486058	398.6793894	349.3821831	425.4077626	437.0881932	505.4955382	431.3633171	125.1795307	1013108.165	350.0857533	862169.6423	225.2516741	307.0695399	340.0959741	266.9657129	325.4349244	372.0401636	390.9539164	957.0254136	425.804205	437.2460155	1396.298	431.3759622
201215_at	1269.352077	1612.252755	3222.771833	2273.74109	2734.86899	2974.899465	4102.262819	3437.941299	4200.385903	4337.546174	4981.753805	4602.141508	5665.902816	5700.192883	5861.244791	5766.341717	1268.705	1624.439542	3277.516558	2273.545737	2733.874554	2974.888359	4101.982555	3453.932334	4199.930686	4337.001763	4983.233563	4631.103698	5665.176021	5699.488723	5860.263927	5765.503153	1268.35522	1611.25834	3222.102543	2272.786603	2734.003534	2973.901369	4102.89728	3436.953678	4466.786306	4338.924645	4980.753883	4601.589669	5747.979099	5805.164709	5860.244996	5771.649688	2437.04511	1611.252757	3221.887337	2272.743292	2734.025708	105590.3899	4102.313343	3437.132411	4199.457596	4367.316735	4980.795793	4601.64872	5680.207937	95803.23493	5865.403007	5766.852528
201313_at	1032.092608	897.707556	900.5196943	386.7891673	1082.256009	988.1864726	990.1549694	630.5436005	1132.41941	1078.665389	1079.790244	874.2980337	1182.582811	1169.144306	1169.42552	1118.052467	1031.199139	899.4662808	900.1271901	395.2766545	1082.502445	987.9696263	989.8179445	631.1550921	7924.078422	1501.257333	1082.734461	873.4355794	1181.668136	1171.481342	1174.415229	1138.382266	1044.769305	896.76864	899.586833	402.2519538	1889.196888	1054.793829	989.1551492	630.1649756	5619.751709	1278.793702	1079.176322	874.9720595	1749.171178	1168.828215	1168.701841	1117.055525	1051.802509	896.707556	900.1311561	389.7538845	1081.265115	1292.918499	3263.129287	643.3681809	1132.132145	1077.665414	1079.362598	1007.604393	1322.895654	1169.033261	1168.524838	1119.312217
201387_s_at	3661.266113	7834.196984	5291.56921	7066.087193	2591.861412	5512.913021	3733.073579	4975.236168	1522.45671	3191.629058	2174.577949	2884.385142	453.0520082	870.3450952	616.0823179	793.5341162	3676.876781	7833.37688	5308.410694	7093.06411	2592.893007	5524.314298	3732.522209	4981.388748	1521.740122	3199.214736	2195.323669	2884.302481	456.3207203	871.8594185	615.0831167	827.2465159	3660.439613	7833.209548	5290.588386	7747.578708	2591.174185	5513.074967	3732.155014	5040.365902	1521.472971	48138.03803	2174.031627	3179.830642	452.1325806	1156.241927	615.0823294	793.184775	3660.298398	7878.678279	5290.569264	7521.550942	2590.881738	17305.75915	3732.073592	4974.236168	4212.091555	3191.089282	2226.614643	8467.989829	462.7834346	869.3722495	615.7616955	792.5341294
